id,title,description,content,category,specialty,tools,author,created_at,rating,rating_count,usage_count,featured
9c2778f0-7a43-4578-a325-a08fec05b9af,Clinical Documentation Feedback,Provides specific feedback on clinical documentation quality and completeness.,"Analyze this clinical documentation and provide specific feedback on:
1. Medical decision-making clarity and support for assessment
2. Appropriate level of service documentation
3. Risk stratification and complexity factors
4. HCC diagnosis capture and support
5. Areas for improved specificity or additional detail
6. Documentation completeness for quality measures

Provide specific examples from the note with suggested improvements.

Clinical documentation:
[PASTE CLINICAL NOTE]",Clinical Documentation,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
e34d0985-c772-4747-8b35-555cc1ddbf3f,Transition of Care Risk Assessment,Evaluates risk factors for readmission during care transitions.,"Evaluate this patient's risk for adverse events during care transition (discharge/transfer). Assess:
1. Readmission risk (low, moderate, high) with supporting factors
2. Medication-related risks
3. Follow-up care coordination needs
4. Social determinants impacting successful transition
5. Recommended interventions to mitigate identified risks

Provide recommendations in a structured format with specific actionable items.

Patient information: [DIAGNOSIS, COMORBIDITIES, MEDICATIONS, SOCIAL CONTEXT]",Discharge Planning,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
bba9630c-c963-4efa-9d77-dabb4bd7ae3e,Diabetes Management Plan Generator,Creates personalized diabetes management plans based on patient factors.,"Generate a comprehensive diabetes management plan based on this patient's clinical profile. Include:
1. Glycemic targets (A1C, fasting, postprandial) with rationale
2. Medication recommendations with dosing and titration schedule
3. SMBG monitoring frequency and targets
4. Lifestyle recommendations (diet, exercise, weight goals)
5. Complication screening schedule
6. Education priorities
7. Follow-up timing and focus

Patient profile: [AGE, TYPE/DURATION OF DIABETES, COMORBIDITIES, CURRENT CONTROL, COMPLICATIONS]",Decision Support,Endocrinology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
83df5cbd-39e6-43f1-bcda-29402ee339ae,Telemonitoring Alert Triage,Prioritizes telemonitoring alerts and recommends appropriate interventions.,"Analyze these telemonitoring alerts and recommend appropriate triage and response. For each alert:
1. Assign priority level (urgent, high, moderate, low)
2. Recommend response timeframe
3. Suggest specific assessment questions for follow-up
4. Provide clinical decision support for intervention
5. Indicate threshold for escalation to higher level of care

Patient context: [DIAGNOSIS, BASELINE STATUS, RECENT CHANGES]
Telemonitoring alerts:
[PASTE ALERTS WITH VALUES AND TIMESTAMPS]",Care Coordination,Cardiology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
6d4658ab-8bd4-4e37-981c-5b9440df2f0f,Preoperative Evaluation Note,Creates structured preoperative evaluation documentation.,"Generate a comprehensive preoperative evaluation note based on the following information. Include:
1. Procedural details and indication
2. Detailed medical/surgical/anesthesia history
3. Medication review with perioperative recommendations
4. Physical examination focused on surgical risk factors
5. Risk assessment (cardiac, pulmonary, bleeding)
6. ASA classification with justification
7. Preoperative testing results and recommendations
8. Clearance statement with any conditions/cautions

Patient information: [AGE, PROCEDURE, HISTORY, MEDICATIONS, EXAM, LABS]",Clinical Documentation,Surgery (General),"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
d65f87ee-b656-4ed6-90f4-7e725664690b,Heart Failure Exacerbation Predictor,Identifies early warning signs of heart failure decompensation.,"Analyze these clinical parameters to assess for early signs of heart failure decompensation. Provide:
1. Current stability assessment (stable, early decompensation, acute decompensation)
2. Specific concerning changes from baseline
3. Recommended monitoring frequency
4. Suggested interventions based on clinical pattern
5. Threshold parameters for seeking emergency care

Present assessment in a structured format with clear recommendations.

Baseline status: [BASELINE WEIGHT, SYMPTOMS, MEDICATIONS]
Current parameters: [WEIGHT TREND, SYMPTOMS, VITAL SIGNS, MEDICATION ADHERENCE]",Decision Support,Cardiology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
b323d3c7-cab8-4a1c-9097-5f1f34f0e8d9,Psychiatry Initial Evaluation Note,Structures comprehensive psychiatric evaluations with all required elements.,"Generate a comprehensive initial psychiatric evaluation note that includes:
1. Chief complaint and history of present illness
2. Psychiatric history including past treatments
3. Substance use history
4. Medical history and current medications
5. Family psychiatric history
6. Social and developmental history
7. Mental status examination with all components
8. Risk assessment (suicidal/homicidal/safety)
9. DSM-5 diagnosis with rationale
10. Assessment and treatment plan

Patient information:
[PASTE CLINICAL INFORMATION]",Clinical Documentation,Psychiatry,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
562edaf3-97ca-4610-ad35-f1a3838e0610,Palliative Care Family Discussion Guide,Prepares clinicians for difficult conversations about goals of care.,"Based on this patient's clinical situation, generate a guide for a family goals-of-care discussion. Include:
1. Suggested language for explaining current clinical status
2. Anticipated questions with evidence-based responses
3. Framework for eliciting patient values and preferences
4. Discussion points for common treatment options
5. Documentation template for capturing decisions

Avoid medical jargon and provide examples of empathetic phrasing.

Patient situation: [DIAGNOSIS, PROGNOSIS, CURRENT INTERVENTIONS, FAMILY DYNAMICS]",Decision Support,Geriatrics,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
8582a62f-46ee-4f3d-93c6-cc78c11760e9,Clinical Trial Eligibility Assessment,Evaluates patient eligibility for specific clinical trials.,"Assess this patient's eligibility for [SPECIFIC CLINICAL TRIAL] based on the protocol criteria. Provide:
1. Evaluation of each inclusion criterion (met/not met)
2. Evaluation of each exclusion criterion (present/absent)
3. Overall eligibility determination
4. Potential protocol exceptions that could be requested
5. Additional information needed to complete assessment

Present in a structured format suitable for documentation.

Trial inclusion criteria: [LIST CRITERIA]
Trial exclusion criteria: [LIST CRITERIA]
Patient information: [PATIENT CLINICAL DATA]",Decision Support,Hematology/Oncology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
ebc81d21-8630-4e9b-a454-5595d84908f5,Pediatric Growth Chart Interpreter,Analyzes pediatric growth parameters and provides clinical context.,"Interpret these pediatric growth measurements and provide clinical context. Include:
1. Percentiles for each parameter (height, weight, BMI, head circumference)
2. Growth velocity assessment
3. Trends over time (crossing percentiles, etc.)
4. Appropriate age-specific context
5. Concerning patterns requiring further evaluation
6. Recommendations for follow-up monitoring or workup

Patient information: [AGE, SEX, RELEVANT HISTORY]
Growth measurements: [CURRENT AND PREVIOUS MEASUREMENTS WITH DATES]",Decision Support,Pediatrics,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
6f836ea8-c25d-48fe-a691-c135e3fbe469,Medication-Induced Adverse Event Assessment,Evaluates the likelihood that symptoms represent medication adverse effects.,"Assess the likelihood that these symptoms represent an adverse effect of the patient's medications. For each potential medication-related symptom:
1. Rate probability (unlikely, possible, probable, definite)
2. Provide supporting evidence from literature
3. Suggest potential alternative medications if indicated
4. Recommend monitoring parameters
5. Advise on appropriate documentation for regulatory reporting

Patient medications: [LIST MEDICATIONS WITH DURATION]
Current symptoms: [DESCRIBE SYMPTOMS WITH ONSET/TIMING]
Relevant patient factors: [AGE, ORGAN FUNCTION, INTERACTIONS]",Medication Management,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
09a8d363-7275-45e1-90c5-ea1332180012,Pre-Visit Planning Summary,Creates concise summaries of patient history before appointments.,"Generate a pre-visit planning summary for this upcoming appointment. Include:
1. One-paragraph narrative summary of relevant history
2. Active problem list with most recent assessments
3. Current medication list with recent changes
4. Recent significant test results requiring follow-up
5. Care gaps or quality measures requiring attention
6. Recent healthcare utilization (ED, hospital, specialist visits)

Keep summary concise (approximately one page) with emphasis on actionable items.

Patient demographics: [AGE, SEX]
Appointment type: [TYPE]
Clinical information: [RELEVANT HISTORY]",Workflow Automation,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
4783ef77-cb5d-4a5e-a78e-9d08da9b5aaf,Procedure Note Generator,Creates structured procedure notes with all required elements.,"Generate a comprehensive procedure note for [SPECIFIC PROCEDURE] that includes:
1. Pre-procedure diagnosis and indication
2. Informed consent documentation
3. Sedation/anesthesia details
4. Step-by-step procedure description
5. Findings and results
6. Specimens collected
7. Complications and how addressed
8. Post-procedure status and instructions
9. Follow-up recommendations

Procedure information: [PROCEDURE DETAILS]
Patient information: [RELEVANT CLINICAL CONTEXT]",Clinical Documentation,Surgery (General),"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
b3569653-1e86-4a71-9025-8c367996e8d2,Dermatology Lesion Descriptor,Provides standardized descriptions of skin lesions using dermatology terminology.,"Generate a standardized dermatologic description of this skin lesion using proper terminology. Include:
1. Morphology and primary lesion type
2. Secondary features
3. Color, size, and shape characteristics
4. Distribution and arrangement pattern
5. Anatomic location with precise boundaries
6. Associated features (e.g., scaling, crusting)

Describe in a format suitable for dermatology documentation.

Lesion information: [BASIC DESCRIPTION, LOCATION, PATIENT CONTEXT]",Clinical Documentation,Dermatology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
fe770a52-66da-46fc-8fe9-1e5770c003f3,Pathology Report Summarizer,Translates pathology reports into clinical implications.,"Summarize this pathology report into clinically relevant findings and implications. Include:
1. Specimen type and adequacy
2. Key positive and negative findings
3. Diagnostic conclusion in plain clinical language
4. Critical results requiring urgent attention
5. Recommended clinical follow-up based on findings
6. Correlation with clinical/radiologic findings if relevant

Present in a structured format for clarity.

Pathology report:
[PASTE PATHOLOGY REPORT]",Clinical Documentation,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
d4f1b902-31c9-4534-8e90-2883041fe88f,Cognitive Assessment Interpreter,Analyzes cognitive assessment results with clinical context.,"Interpret these cognitive assessment results with clinical context. Include:
1. Score interpretation for each domain tested
2. Comparison to age/education-adjusted norms
3. Pattern of deficits and preserved functions
4. Clinical implications and differential diagnosis
5. Recommendations for further evaluation
6. Practical functional implications and safety considerations

Provide interpretation suitable for clinical documentation.

Patient information: [AGE, EDUCATION, RELEVANT HISTORY]
Assessment type: [TEST NAME]
Test results: [RAW SCORES BY DOMAIN]",Decision Support,Neurology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
67c3b1b3-37c9-4b81-bb8c-a30463216f9b,Clinical Pathway Compliance Analyzer,Evaluates adherence to clinical pathways and identifies variation.,"Analyze this clinical case for compliance with the [SPECIFIC CLINICAL PATHWAY]. Identify:
1. Areas of pathway adherence
2. Variations from pathway with justification if provided
3. Time-based metrics compared to pathway targets
4. Resource utilization compared to pathway expectations
5. Outcomes compared to pathway benchmarks
6. Opportunities for improved pathway adherence

Present analysis in a structured format with specific examples.

Clinical pathway: [PATHWAY DETAILS]
Case details: [CASE INFORMATION]",Quality & Safety Monitoring,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
d77e920a-7894-454d-ba52-54c854cf7683,Transplant Evaluation Summary,Synthesizes multidisciplinary transplant evaluations into structured summaries.,"Synthesize these transplant evaluation notes into a comprehensive candidate summary. Include:
1. Transplant indication and organ-specific details
2. Key findings from each specialty evaluation
3. Psychosocial assessment summary
4. Absolute and relative contraindications identified
5. Required interventions before listing
6. Candidate education status
7. Overall assessment of transplant candidacy

Present in a format suitable for transplant committee review.

Transplant type: [ORGAN]
Evaluation notes: [PASTE EVALUATION NOTES]",Clinical Documentation,Surgery (Transplant),"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
035dde3d-d120-4351-b1e7-12d85517a1f0,Pulmonary Function Test Interpreter,Analyzes PFT results with clinical correlation.,"Interpret these pulmonary function test results with clinical context. Include:
1. Pattern classification (obstructive, restrictive, mixed, normal)
2. Severity assessment
3. Bronchodilator response interpretation
4. DLCO interpretation and clinical implications
5. Comparison to prior studies if available
6. Correlation with clinical presentation
7. Recommendations for additional testing if indicated

Patient information: [AGE, SMOKING HISTORY, CLINICAL CONTEXT]
PFT results: [PASTE PFT VALUES]",Decision Support,Pulmonology/Critical Care,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
6c20fe4f-cedc-4786-86ac-17da86c9c73b,Fall Risk Mitigation Plan,Develops personalized fall prevention strategies based on risk factors.,"Create a comprehensive fall risk mitigation plan based on this patient's specific risk factors. Include:
1. Identified intrinsic and extrinsic risk factors
2. Recommended interventions prioritized by impact
3. Medication modifications to reduce fall risk
4. Environmental modification recommendations
5. Physical therapy/exercise recommendations
6. Monitoring and reassessment timeline
7. Patient education components

Patient information: [AGE, MOBILITY STATUS, FALL HISTORY, MEDICATIONS, ENVIRONMENTAL FACTORS]",Quality & Safety Monitoring,Geriatrics,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
aea10529-2a51-4e23-a703-423eaa855053,Outpatient Procedure Order Set,Creates comprehensive orders for specific outpatient procedures.,"Generate a complete outpatient procedure order set for [SPECIFIC PROCEDURE] that includes:
1. Pre-procedure instructions (medications, fasting, preparation)
2. Required pre-procedure testing
3. Day-of-procedure orders (medications, monitoring, positioning)
4. Post-procedure orders (diet, activity, monitoring)
5. Discharge criteria
6. Follow-up requirements
7. Patient education materials

Customize for this specific patient context.

Procedure: [PROCEDURE NAME]
Patient information: [RELEVANT CLINICAL FACTORS]",Workflow Automation,Surgery (General),"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
2b3fd28c-5698-431f-a3b7-d62662c3d3b6,Rheumatology Disease Activity Calculator,Calculates and interprets disease activity scores for rheumatic conditions.,"Calculate and interpret disease activity for this patient with [SPECIFIC RHEUMATOLOGIC CONDITION]. Include:
1. Appropriate disease activity score calculation
2. Current disease activity classification
3. Comparison to previous assessments if available
4. Treatment implications based on current activity
5. Components contributing most to current score
6. Recommendations for additional assessment if needed

Present in a format suitable for clinical documentation.

Rheumatologic condition: [CONDITION]
Clinical parameters: [DISEASE ACTIVITY PARAMETERS]",Decision Support,Rheumatology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
4866ce92-24ae-473c-8d14-35a8ac6c1f5f,Coding Optimization Assistant,Identifies appropriate ICD and CPT codes with supporting documentation.,"Review this clinical documentation and identify appropriate ICD-10 and CPT codes. Include:
1. All appropriate diagnosis codes with highest specificity
2. Hierarchical organization of primary and secondary diagnoses
3. Procedure codes with appropriate modifiers
4. HCC diagnoses that are supported by documentation
5. Documentation gaps that prevent optimal coding
6. Recommendations for documentation improvement

Provide codes with descriptions and supporting documentation references.

Clinical documentation:
[PASTE CLINICAL NOTE]",Billing & Coding Assistance,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
2d95de3d-7b2e-49a2-acd6-a42d7e2be6fb,Chronic Pain Management Plan,Creates comprehensive pain management plans with multimodal approaches.,"Develop a comprehensive chronic pain management plan for this patient. Include:
1. Pain assessment summary (location, quality, severity, pattern)
2. Pharmacologic recommendations with rationale
3. Non-pharmacologic interventions
4. Physical/occupational therapy goals
5. Psychological support recommendations
6. Functional goals and outcome measures
7. Risk mitigation strategies (opioid risk, polypharmacy)
8. Monitoring plan and follow-up schedule

Patient information: [PAIN HISTORY, PREVIOUS TREATMENTS, COMORBIDITIES, FUNCTIONAL STATUS]",Decision Support,Physical Medicine & Rehab,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
f22bfacf-f932-4593-b4eb-48e56b284130,Chemotherapy Order Verification,Verifies chemotherapy orders against protocols and patient factors.,"Verify these chemotherapy orders against standard protocols and patient-specific factors. Assess:
1. Protocol adherence (drugs, doses, schedule)
2. Dose calculations based on BSA/weight/AUC
3. Appropriate dose adjustments for organ function
4. Pre-medication appropriateness
5. Hydration/supportive care adequacy
6. Cycle timing appropriateness
7. Lab parameters for safe administration

Flag any discrepancies or concerns with specific recommendations.

Protocol: [PROTOCOL NAME]
Patient parameters: [BSA, WEIGHT, ORGAN FUNCTION]
Ordered regimen: [CHEMOTHERAPY ORDERS]",Medication Management,Hematology/Oncology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
84956084-963b-4075-822b-35719e99509a,Interdisciplinary Care Conference Summary,Documents multidisciplinary care discussions and resulting plans.,"Synthesize this interdisciplinary care conference discussion into a structured summary. Include:
1. Attendees by role (not individual names)
2. Key clinical issues discussed
3. Input from each discipline
4. Areas of consensus and any unresolved questions
5. Agreed-upon next steps with responsible disciplines
6. Follow-up timeline and metrics for success
7. Communication plan for team members not present

Conference discussion:
[PASTE CONFERENCE NOTES]",Care Coordination,Hospitalist Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
3ce1a9cd-6573-4b7c-967f-8750aeffbf47,Critical Lab Result Management Protocol,Creates structured response protocols for critical lab values.,"Generate a structured clinical response protocol for this critical lab result. Include:
1. Immediate assessments needed
2. Recommended STAT interventions
3. Additional testing to order
4. Specialty consultation recommendations
5. Monitoring parameters and frequency
6. Documentation requirements
7. Patient communication guidance

Present in an actionable algorithm format with clear decision points.

Critical lab result: [LAB NAME, VALUE]
Patient context: [RELEVANT CLINICAL INFORMATION]",Workflow Automation,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
8bc33df5-459d-4ee3-b46e-60dc43c29eb7,Clinical Research Protocol Summary,Condenses complex research protocols into clinical summaries.,"Summarize this clinical research protocol into a concise clinical summary. Include:
1. Study design and primary objective
2. Key inclusion/exclusion criteria
3. Treatment arms and interventions
4. Required procedures and timeline
5. Primary and key secondary endpoints
6. Safety monitoring requirements
7. Practical considerations for clinical implementation

Format for clinicians who need to understand the study but aren't investigators.

Protocol information:
[PASTE PROTOCOL SECTIONS]",Clinical Documentation,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
d5ae6956-c976-4949-b3e5-7e553c34c7db,Critical Care Daily Progress Note,Structures comprehensive ICU progress notes with all required elements.,"Generate a comprehensive ICU daily progress note that includes:
1. 24-hour event summary
2. Systems-based assessment with detailed ventilator parameters
3. Complete medication review including sedation/vasopressors
4. Hemodynamic data analysis
5. Fluid status and balance
6. Nutrition status
7. Infection/antibiotic stewardship review
8. Procedures performed
9. Consultant recommendations
10. Active problem list with updated plans
11. Tasks for today

Patient information:
[PASTE CLINICAL INFORMATION]",Clinical Documentation,Pulmonology/Critical Care,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
b5c16fe6-8117-4ef7-b85f-d07b59cfcbeb,Obstetric Patient Summary,Creates comprehensive pregnancy care summaries with risk assessment.,"Generate a comprehensive obstetric patient summary for this pregnant patient. Include:
1. Current gestational age and EDD calculation method
2. Obstetric history using TPAL format
3. Prenatal laboratory and imaging results
4. Risk assessment (maternal and fetal)
5. Pregnancy complications and management
6. Delivery planning considerations
7. Postpartum considerations

Present in a structured format suitable for clinical handoffs.

Obstetric information:
[PASTE PREGNANCY DETAILS]",Clinical Documentation,OB/GYN,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
